frozen_case_pair_key,id_a,id_b,pair_lo,pair_hi,intervention,chemical_class,geometry_tier,topology,Dimensionality,metals_a,metals_b,metal_site_count_a_x,metal_site_count_b_x,metal_site_count_ratio,Di_diff,Df_diff,Dif_diff,Density_diff,UC_volume_diff,AVAf_diff,POAVAf_diff,member_path_a,status_a,metal_a,metal_site_count_a_y,default_signature_a,geometry_signature_a,within_framework_stable_a,default_warning_count_a,geometry_warning_count_a,failed_site_count_a,error_a,member_path_b,status_b,metal_b,metal_site_count_b_y,default_signature_b,geometry_signature_b,within_framework_stable_b,default_warning_count_b,geometry_warning_count_b,failed_site_count_b,error_b,coordination_class,metal_site_count_a,metal_site_count_b,linker_cluster_a,linker_cluster_b,functional_cluster_a,functional_cluster_b,variant_a,variant_b,variant_lo,variant_hi,transition,evidence_unit_id,dependence_family_id,reuse_count_a,reuse_count_b,maximum_endpoint_reuse,target,T/K,p/bar,uptake_a,stdev_a,uptake_b,stdev_b,outcome_complete,reported_stdev_valid_a,reported_stdev_valid_b,both_stdev_valid,raw_delta_b_minus_a,absolute_pair_difference,source_rows,minimum_positive_uptake,epsilon_primary,epsilon_sensitivity,uptake_q1,uptake_q3,robust_scale_iqr_over_1_349,absolute_uptake_difference,absolute_log_difference,absolute_log_difference_sensitivity,standardized_absolute_difference,pair_key
DB0-m2_o6_o27_f0_nbo.sym.30 || DB0-m3_o6_o27_f0_nbo.sym.33,DB0-m3_o6_o27_f0_nbo.sym.33,DB0-m2_o6_o27_f0_nbo.sym.30,DB0-m2_o6_o27_f0_nbo.sym.30,DB0-m3_o6_o27_f0_nbo.sym.33,metal_substitution,composition_clean_coordination_pending,stringent,nbo,3D framework,Zn,Cu,12.0,12.0,1.0,0.0252640747546444,0.0161590764962068,0.003108645158798,0.0249342850905653,0.030479663203126,0.0038599999999999,0.0,ARCMOF_20241004/DB0-m3_o6_o27_f0_nbo.sym.33_repeat.cif,ok,Zn,12.0,4;4;4;4;4;4;4;4;5;5;5;5,4;4;4;4;4;4;4;4;4;4;4;4,False,286.0,286.0,0.0,,ARCMOF_20241004/DB0-m2_o6_o27_f0_nbo.sym.30_repeat.cif,ok,Cu,12.0,4;4;4;4;4;4;4;4;5;5;5;5,4;4;4;4;4;4;4;4;4;4;4;4,False,324.0,324.0,0.0,,coordination_compatible,,,,,,,DB0-m3_o6_o27_f0_nbo.sym.33,DB0-m2_o6_o27_f0_nbo.sym.30,DB0-m2_o6_o27_f0_nbo.sym.30,DB0-m3_o6_o27_f0_nbo.sym.33,Cu <-> Zn,evidence_4c260b81d60bc7c0,family_279c8d900a8852ee,1,1,1,landfill_CH4,338.0,0.01,0.012093,0.002893,0.011819,0.00285,True,True,True,True,-0.0002739999999999,0.0002739999999999,279610,1e-06,1e-08,9.999999999999999e-10,0.009666,0.017173,0.0055648628613788,0.0002739999999999,0.0229183476024479,0.0229183648559745,0.0492375116557879,DB0-m2_o6_o27_f0_nbo.sym.30 || DB0-m3_o6_o27_f0_nbo.sym.33
DB0-m2_o6_o27_f0_nbo.sym.30 || DB0-m3_o6_o27_f0_nbo.sym.33,DB0-m3_o6_o27_f0_nbo.sym.33,DB0-m2_o6_o27_f0_nbo.sym.30,DB0-m2_o6_o27_f0_nbo.sym.30,DB0-m3_o6_o27_f0_nbo.sym.33,metal_substitution,composition_clean_coordination_pending,stringent,nbo,3D framework,Zn,Cu,12.0,12.0,1.0,0.0252640747546444,0.0161590764962068,0.003108645158798,0.0249342850905653,0.030479663203126,0.0038599999999999,0.0,ARCMOF_20241004/DB0-m3_o6_o27_f0_nbo.sym.33_repeat.cif,ok,Zn,12.0,4;4;4;4;4;4;4;4;5;5;5;5,4;4;4;4;4;4;4;4;4;4;4;4,False,286.0,286.0,0.0,,ARCMOF_20241004/DB0-m2_o6_o27_f0_nbo.sym.30_repeat.cif,ok,Cu,12.0,4;4;4;4;4;4;4;4;5;5;5;5,4;4;4;4;4;4;4;4;4;4;4;4,False,324.0,324.0,0.0,,coordination_compatible,,,,,,,DB0-m3_o6_o27_f0_nbo.sym.33,DB0-m2_o6_o27_f0_nbo.sym.30,DB0-m2_o6_o27_f0_nbo.sym.30,DB0-m3_o6_o27_f0_nbo.sym.33,Cu <-> Zn,evidence_4c260b81d60bc7c0,family_279c8d900a8852ee,1,1,1,post_combustion_CO2,298.0,0.15,0.333299,0.093302,0.227555,0.014038,True,True,True,True,-0.105744,0.105744,279610,1e-06,1e-08,9.999999999999999e-10,0.32161925,1.28842775,0.7166853224610823,0.105744,0.3816480036528853,0.3816480162009814,0.1475459266235247,DB0-m2_o6_o27_f0_nbo.sym.30 || DB0-m3_o6_o27_f0_nbo.sym.33
DB0-m2_o6_o27_f0_nbo.sym.30 || DB0-m3_o6_o27_f0_nbo.sym.33,DB0-m3_o6_o27_f0_nbo.sym.33,DB0-m2_o6_o27_f0_nbo.sym.30,DB0-m2_o6_o27_f0_nbo.sym.30,DB0-m3_o6_o27_f0_nbo.sym.33,metal_substitution,composition_clean_coordination_pending,stringent,nbo,3D framework,Zn,Cu,12.0,12.0,1.0,0.0252640747546444,0.0161590764962068,0.003108645158798,0.0249342850905653,0.030479663203126,0.0038599999999999,0.0,ARCMOF_20241004/DB0-m3_o6_o27_f0_nbo.sym.33_repeat.cif,ok,Zn,12.0,4;4;4;4;4;4;4;4;5;5;5;5,4;4;4;4;4;4;4;4;4;4;4;4,False,286.0,286.0,0.0,,ARCMOF_20241004/DB0-m2_o6_o27_f0_nbo.sym.30_repeat.cif,ok,Cu,12.0,4;4;4;4;4;4;4;4;5;5;5;5,4;4;4;4;4;4;4;4;4;4;4;4,False,324.0,324.0,0.0,,coordination_compatible,,,,,,,DB0-m3_o6_o27_f0_nbo.sym.33,DB0-m2_o6_o27_f0_nbo.sym.30,DB0-m2_o6_o27_f0_nbo.sym.30,DB0-m3_o6_o27_f0_nbo.sym.33,Cu <-> Zn,evidence_4c260b81d60bc7c0,family_279c8d900a8852ee,1,1,1,post_combustion_N2,298.0,0.075,0.060237,0.005452,0.06022,0.004925,True,True,True,True,-1.6999999999996185e-05,1.6999999999996185e-05,279610,5e-06,5e-08,5e-09,0.0272,0.03577,0.0063528539659006,1.6999999999996185e-05,0.0002822581668135,0.0002822583777044,0.0026759626604428,DB0-m2_o6_o27_f0_nbo.sym.30 || DB0-m3_o6_o27_f0_nbo.sym.33
DB0-m2_o6_o27_f0_nbo.sym.30 || DB0-m3_o6_o27_f0_nbo.sym.33,DB0-m3_o6_o27_f0_nbo.sym.33,DB0-m2_o6_o27_f0_nbo.sym.30,DB0-m2_o6_o27_f0_nbo.sym.30,DB0-m3_o6_o27_f0_nbo.sym.33,metal_substitution,composition_clean_coordination_pending,stringent,nbo,3D framework,Zn,Cu,12.0,12.0,1.0,0.0252640747546444,0.0161590764962068,0.003108645158798,0.0249342850905653,0.030479663203126,0.0038599999999999,0.0,ARCMOF_20241004/DB0-m3_o6_o27_f0_nbo.sym.33_repeat.cif,ok,Zn,12.0,4;4;4;4;4;4;4;4;5;5;5;5,4;4;4;4;4;4;4;4;4;4;4;4,False,286.0,286.0,0.0,,ARCMOF_20241004/DB0-m2_o6_o27_f0_nbo.sym.30_repeat.cif,ok,Cu,12.0,4;4;4;4;4;4;4;4;5;5;5;5,4;4;4;4;4;4;4;4;4;4;4;4,False,324.0,324.0,0.0,,coordination_compatible,,,,,,,DB0-m3_o6_o27_f0_nbo.sym.33,DB0-m2_o6_o27_f0_nbo.sym.30,DB0-m2_o6_o27_f0_nbo.sym.30,DB0-m3_o6_o27_f0_nbo.sym.33,Cu <-> Zn,evidence_4c260b81d60bc7c0,family_279c8d900a8852ee,1,1,1,post_combustion_N2,298.0,0.75,0.347561,0.007627,0.357105,0.017375,True,True,True,True,0.0095439999999999,0.0095439999999999,279610,1.3e-05,1.3e-07,1.3e-08,0.130173,0.174595,0.0329295774647887,0.0095439999999999,0.0270896570181873,0.0270896660150095,0.289830624465355,DB0-m2_o6_o27_f0_nbo.sym.30 || DB0-m3_o6_o27_f0_nbo.sym.33
DB0-m2_o6_o27_f0_nbo.sym.30 || DB0-m3_o6_o27_f0_nbo.sym.33,DB0-m3_o6_o27_f0_nbo.sym.33,DB0-m2_o6_o27_f0_nbo.sym.30,DB0-m2_o6_o27_f0_nbo.sym.30,DB0-m3_o6_o27_f0_nbo.sym.33,metal_substitution,composition_clean_coordination_pending,stringent,nbo,3D framework,Zn,Cu,12.0,12.0,1.0,0.0252640747546444,0.0161590764962068,0.003108645158798,0.0249342850905653,0.030479663203126,0.0038599999999999,0.0,ARCMOF_20241004/DB0-m3_o6_o27_f0_nbo.sym.33_repeat.cif,ok,Zn,12.0,4;4;4;4;4;4;4;4;5;5;5;5,4;4;4;4;4;4;4;4;4;4;4;4,False,286.0,286.0,0.0,,ARCMOF_20241004/DB0-m2_o6_o27_f0_nbo.sym.30_repeat.cif,ok,Cu,12.0,4;4;4;4;4;4;4;4;5;5;5;5,4;4;4;4;4;4;4;4;4;4;4;4,False,324.0,324.0,0.0,,coordination_compatible,,,,,,,DB0-m3_o6_o27_f0_nbo.sym.33,DB0-m2_o6_o27_f0_nbo.sym.30,DB0-m2_o6_o27_f0_nbo.sym.30,DB0-m3_o6_o27_f0_nbo.sym.33,Cu <-> Zn,evidence_4c260b81d60bc7c0,family_279c8d900a8852ee,1,1,1,pre_combustion_CO2,313.0,0.4,0.514251,0.116207,0.386778,0.013715,True,True,True,True,-0.127473,0.127473,279610,4e-06,4e-08,3.9999999999999994e-09,0.580207,1.99224775,1.046731467753892,0.127473,0.2848605624525941,0.2848605855245152,0.1217819506979525,DB0-m2_o6_o27_f0_nbo.sym.30 || DB0-m3_o6_o27_f0_nbo.sym.33
DB0-m2_o6_o27_f0_nbo.sym.30 || DB0-m3_o6_o27_f0_nbo.sym.33,DB0-m3_o6_o27_f0_nbo.sym.33,DB0-m2_o6_o27_f0_nbo.sym.30,DB0-m2_o6_o27_f0_nbo.sym.30,DB0-m3_o6_o27_f0_nbo.sym.33,metal_substitution,composition_clean_coordination_pending,stringent,nbo,3D framework,Zn,Cu,12.0,12.0,1.0,0.0252640747546444,0.0161590764962068,0.003108645158798,0.0249342850905653,0.030479663203126,0.0038599999999999,0.0,ARCMOF_20241004/DB0-m3_o6_o27_f0_nbo.sym.33_repeat.cif,ok,Zn,12.0,4;4;4;4;4;4;4;4;5;5;5;5,4;4;4;4;4;4;4;4;4;4;4;4,False,286.0,286.0,0.0,,ARCMOF_20241004/DB0-m2_o6_o27_f0_nbo.sym.30_repeat.cif,ok,Cu,12.0,4;4;4;4;4;4;4;4;5;5;5;5,4;4;4;4;4;4;4;4;4;4;4;4,False,324.0,324.0,0.0,,coordination_compatible,,,,,,,DB0-m3_o6_o27_f0_nbo.sym.33,DB0-m2_o6_o27_f0_nbo.sym.30,DB0-m2_o6_o27_f0_nbo.sym.30,DB0-m3_o6_o27_f0_nbo.sym.33,Cu <-> Zn,evidence_4c260b81d60bc7c0,family_279c8d900a8852ee,1,1,1,pre_combustion_CO2,313.0,16.0,16.394988,0.815342,13.380552,0.346695,True,True,True,True,-3.0144360000000017,3.0144360000000017,279485,2e-06,2e-08,1.9999999999999997e-09,12.337041,20.473715,6.031633802816901,3.0144360000000017,0.2031733686365808,0.2031733688839203,0.4997710568224808,DB0-m2_o6_o27_f0_nbo.sym.30 || DB0-m3_o6_o27_f0_nbo.sym.33
DB0-m2_o6_o27_f0_nbo.sym.30 || DB0-m3_o6_o27_f0_nbo.sym.33,DB0-m3_o6_o27_f0_nbo.sym.33,DB0-m2_o6_o27_f0_nbo.sym.30,DB0-m2_o6_o27_f0_nbo.sym.30,DB0-m3_o6_o27_f0_nbo.sym.33,metal_substitution,composition_clean_coordination_pending,stringent,nbo,3D framework,Zn,Cu,12.0,12.0,1.0,0.0252640747546444,0.0161590764962068,0.003108645158798,0.0249342850905653,0.030479663203126,0.0038599999999999,0.0,ARCMOF_20241004/DB0-m3_o6_o27_f0_nbo.sym.33_repeat.cif,ok,Zn,12.0,4;4;4;4;4;4;4;4;5;5;5;5,4;4;4;4;4;4;4;4;4;4;4;4,False,286.0,286.0,0.0,,ARCMOF_20241004/DB0-m2_o6_o27_f0_nbo.sym.30_repeat.cif,ok,Cu,12.0,4;4;4;4;4;4;4;4;5;5;5;5,4;4;4;4;4;4;4;4;4;4;4;4,False,324.0,324.0,0.0,,coordination_compatible,,,,,,,DB0-m3_o6_o27_f0_nbo.sym.33,DB0-m2_o6_o27_f0_nbo.sym.30,DB0-m2_o6_o27_f0_nbo.sym.30,DB0-m3_o6_o27_f0_nbo.sym.33,Cu <-> Zn,evidence_4c260b81d60bc7c0,family_279c8d900a8852ee,1,1,1,pre_combustion_H2,313.0,0.6,0.233044,0.013197,0.232387,0.016603,True,True,True,True,-0.0006569999999999,0.0006569999999999,279610,5e-06,5e-08,5e-09,0.046524,0.08545275,0.0288574870274277,0.0006569999999999,0.0028231909572853,0.0028231915032042,0.0227670551969942,DB0-m2_o6_o27_f0_nbo.sym.30 || DB0-m3_o6_o27_f0_nbo.sym.33
DB0-m2_o6_o27_f0_nbo.sym.30 || DB0-m3_o6_o27_f0_nbo.sym.33,DB0-m3_o6_o27_f0_nbo.sym.33,DB0-m2_o6_o27_f0_nbo.sym.30,DB0-m2_o6_o27_f0_nbo.sym.30,DB0-m3_o6_o27_f0_nbo.sym.33,metal_substitution,composition_clean_coordination_pending,stringent,nbo,3D framework,Zn,Cu,12.0,12.0,1.0,0.0252640747546444,0.0161590764962068,0.003108645158798,0.0249342850905653,0.030479663203126,0.0038599999999999,0.0,ARCMOF_20241004/DB0-m3_o6_o27_f0_nbo.sym.33_repeat.cif,ok,Zn,12.0,4;4;4;4;4;4;4;4;5;5;5;5,4;4;4;4;4;4;4;4;4;4;4;4,False,286.0,286.0,0.0,,ARCMOF_20241004/DB0-m2_o6_o27_f0_nbo.sym.30_repeat.cif,ok,Cu,12.0,4;4;4;4;4;4;4;4;5;5;5;5,4;4;4;4;4;4;4;4;4;4;4;4,False,324.0,324.0,0.0,,coordination_compatible,,,,,,,DB0-m3_o6_o27_f0_nbo.sym.33,DB0-m2_o6_o27_f0_nbo.sym.30,DB0-m2_o6_o27_f0_nbo.sym.30,DB0-m3_o6_o27_f0_nbo.sym.33,Cu <-> Zn,evidence_4c260b81d60bc7c0,family_279c8d900a8852ee,1,1,1,pre_combustion_H2,313.0,24.0,4.619295,0.052605,4.574752,0.078232,True,True,True,True,-0.044543,0.044543,279485,6e-06,6.000000000000002e-08,6e-09,0.143488,0.865489,0.535212008895478,0.044543,0.0096896063124882,0.0096896064263112,0.0832249636773356,DB0-m2_o6_o27_f0_nbo.sym.30 || DB0-m3_o6_o27_f0_nbo.sym.33
DB0-m2_o7_o7_f0_nbo.sym.45 || DB0-m3_o7_o7_f0_nbo.sym.48,DB0-m3_o7_o7_f0_nbo.sym.48,DB0-m2_o7_o7_f0_nbo.sym.45,DB0-m2_o7_o7_f0_nbo.sym.45,DB0-m3_o7_o7_f0_nbo.sym.48,metal_substitution,composition_clean_coordination_pending,stringent,nbo,3D framework,Zn,Cu,12.0,12.0,1.0,0.0181592271535832,0.0118798970369264,0.0181062288489456,0.0276896782957983,0.0299081141699525,0.0199799999999999,0.0134999999999999,ARCMOF_20241004/DB0-m3_o7_o7_f0_nbo.sym.48_repeat.cif,ok,Zn,12.0,4;4;4;4;4;4;4;4;4;4;4;4,4;4;4;4;4;4;4;4;4;4;4;4,True,276.0,276.0,0.0,,ARCMOF_20241004/DB0-m2_o7_o7_f0_nbo.sym.45_repeat.cif,ok,Cu,12.0,4;4;4;4;4;4;4;4;4;4;4;4,4;4;4;4;4;4;4;4;4;4;4;4,True,324.0,324.0,0.0,,coordination_compatible,,,,,,,DB0-m3_o7_o7_f0_nbo.sym.48,DB0-m2_o7_o7_f0_nbo.sym.45,DB0-m2_o7_o7_f0_nbo.sym.45,DB0-m3_o7_o7_f0_nbo.sym.48,Cu <-> Zn,evidence_55ecd01a9672730a,family_2367445925f73a0a,1,1,1,landfill_CH4,338.0,0.01,0.007264,0.001151,0.004612,0.001021,True,True,True,True,-0.002652,0.002652,279610,1e-06,1e-08,9.999999999999999e-10,0.009666,0.017173,0.0055648628613788,0.002652,0.4542682472888426,0.4542689597317197,0.4765616091647794,DB0-m2_o7_o7_f0_nbo.sym.45 || DB0-m3_o7_o7_f0_nbo.sym.48
DB0-m2_o7_o7_f0_nbo.sym.45 || DB0-m3_o7_o7_f0_nbo.sym.48,DB0-m3_o7_o7_f0_nbo.sym.48,DB0-m2_o7_o7_f0_nbo.sym.45,DB0-m2_o7_o7_f0_nbo.sym.45,DB0-m3_o7_o7_f0_nbo.sym.48,metal_substitution,composition_clean_coordination_pending,stringent,nbo,3D framework,Zn,Cu,12.0,12.0,1.0,0.0181592271535832,0.0118798970369264,0.0181062288489456,0.0276896782957983,0.0299081141699525,0.0199799999999999,0.0134999999999999,ARCMOF_20241004/DB0-m3_o7_o7_f0_nbo.sym.48_repeat.cif,ok,Zn,12.0,4;4;4;4;4;4;4;4;4;4;4;4,4;4;4;4;4;4;4;4;4;4;4;4,True,276.0,276.0,0.0,,ARCMOF_20241004/DB0-m2_o7_o7_f0_nbo.sym.45_repeat.cif,ok,Cu,12.0,4;4;4;4;4;4;4;4;4;4;4;4,4;4;4;4;4;4;4;4;4;4;4;4,True,324.0,324.0,0.0,,coordination_compatible,,,,,,,DB0-m3_o7_o7_f0_nbo.sym.48,DB0-m2_o7_o7_f0_nbo.sym.45,DB0-m2_o7_o7_f0_nbo.sym.45,DB0-m3_o7_o7_f0_nbo.sym.48,Cu <-> Zn,evidence_55ecd01a9672730a,family_2367445925f73a0a,1,1,1,landfill_CH4,338.0,4.4,0.951331,0.080797,0.743878,0.028011,True,True,True,True,-0.207453,0.207453,279610,1e-06,1e-08,9.999999999999999e-10,1.25872725,1.8114855,0.4097540770941437,0.207453,0.2459850108436954,0.2459850134820238,0.5062866035920768,DB0-m2_o7_o7_f0_nbo.sym.45 || DB0-m3_o7_o7_f0_nbo.sym.48
DB0-m2_o7_o7_f0_nbo.sym.45 || DB0-m3_o7_o7_f0_nbo.sym.48,DB0-m3_o7_o7_f0_nbo.sym.48,DB0-m2_o7_o7_f0_nbo.sym.45,DB0-m2_o7_o7_f0_nbo.sym.45,DB0-m3_o7_o7_f0_nbo.sym.48,metal_substitution,composition_clean_coordination_pending,stringent,nbo,3D framework,Zn,Cu,12.0,12.0,1.0,0.0181592271535832,0.0118798970369264,0.0181062288489456,0.0276896782957983,0.0299081141699525,0.0199799999999999,0.0134999999999999,ARCMOF_20241004/DB0-m3_o7_o7_f0_nbo.sym.48_repeat.cif,ok,Zn,12.0,4;4;4;4;4;4;4;4;4;4;4;4,4;4;4;4;4;4;4;4;4;4;4;4,True,276.0,276.0,0.0,,ARCMOF_20241004/DB0-m2_o7_o7_f0_nbo.sym.45_repeat.cif,ok,Cu,12.0,4;4;4;4;4;4;4;4;4;4;4;4,4;4;4;4;4;4;4;4;4;4;4;4,True,324.0,324.0,0.0,,coordination_compatible,,,,,,,DB0-m3_o7_o7_f0_nbo.sym.48,DB0-m2_o7_o7_f0_nbo.sym.45,DB0-m2_o7_o7_f0_nbo.sym.45,DB0-m3_o7_o7_f0_nbo.sym.48,Cu <-> Zn,evidence_55ecd01a9672730a,family_2367445925f73a0a,1,1,1,landfill_CO2,338.0,0.26,0.14016,0.028522,0.09304,0.012697,True,True,True,True,-0.04712,0.04712,279610,4e-06,4e-08,3.9999999999999994e-09,0.247956,0.704353,0.3383224610822832,0.04712,0.4097549744432378,0.4097551045242242,0.1392754115386385,DB0-m2_o7_o7_f0_nbo.sym.45 || DB0-m3_o7_o7_f0_nbo.sym.48
DB0-m2_o7_o7_f0_nbo.sym.45 || DB0-m3_o7_o7_f0_nbo.sym.48,DB0-m3_o7_o7_f0_nbo.sym.48,DB0-m2_o7_o7_f0_nbo.sym.45,DB0-m2_o7_o7_f0_nbo.sym.45,DB0-m3_o7_o7_f0_nbo.sym.48,metal_substitution,composition_clean_coordination_pending,stringent,nbo,3D framework,Zn,Cu,12.0,12.0,1.0,0.0181592271535832,0.0118798970369264,0.0181062288489456,0.0276896782957983,0.0299081141699525,0.0199799999999999,0.0134999999999999,ARCMOF_20241004/DB0-m3_o7_o7_f0_nbo.sym.48_repeat.cif,ok,Zn,12.0,4;4;4;4;4;4;4;4;4;4;4;4,4;4;4;4;4;4;4;4;4;4;4;4,True,276.0,276.0,0.0,,ARCMOF_20241004/DB0-m2_o7_o7_f0_nbo.sym.45_repeat.cif,ok,Cu,12.0,4;4;4;4;4;4;4;4;4;4;4;4,4;4;4;4;4;4;4;4;4;4;4;4,True,324.0,324.0,0.0,,coordination_compatible,,,,,,,DB0-m3_o7_o7_f0_nbo.sym.48,DB0-m2_o7_o7_f0_nbo.sym.45,DB0-m2_o7_o7_f0_nbo.sym.45,DB0-m3_o7_o7_f0_nbo.sym.48,Cu <-> Zn,evidence_55ecd01a9672730a,family_2367445925f73a0a,1,1,1,landfill_CO2,338.0,3.2,1.251813,0.076348,0.78542,0.052728,True,True,True,True,-0.466393,0.466393,279610,4e-06,4e-08,3.9999999999999994e-09,2.650561,5.085138499999999,1.8047275759822088,0.466393,0.4661295539566651,0.4661295710337247,0.2584284776311291,DB0-m2_o7_o7_f0_nbo.sym.45 || DB0-m3_o7_o7_f0_nbo.sym.48
DB0-m2_o7_o7_f0_nbo.sym.45 || DB0-m3_o7_o7_f0_nbo.sym.48,DB0-m3_o7_o7_f0_nbo.sym.48,DB0-m2_o7_o7_f0_nbo.sym.45,DB0-m2_o7_o7_f0_nbo.sym.45,DB0-m3_o7_o7_f0_nbo.sym.48,metal_substitution,composition_clean_coordination_pending,stringent,nbo,3D framework,Zn,Cu,12.0,12.0,1.0,0.0181592271535832,0.0118798970369264,0.0181062288489456,0.0276896782957983,0.0299081141699525,0.0199799999999999,0.0134999999999999,ARCMOF_20241004/DB0-m3_o7_o7_f0_nbo.sym.48_repeat.cif,ok,Zn,12.0,4;4;4;4;4;4;4;4;4;4;4;4,4;4;4;4;4;4;4;4;4;4;4;4,True,276.0,276.0,0.0,,ARCMOF_20241004/DB0-m2_o7_o7_f0_nbo.sym.45_repeat.cif,ok,Cu,12.0,4;4;4;4;4;4;4;4;4;4;4;4,4;4;4;4;4;4;4;4;4;4;4;4,True,324.0,324.0,0.0,,coordination_compatible,,,,,,,DB0-m3_o7_o7_f0_nbo.sym.48,DB0-m2_o7_o7_f0_nbo.sym.45,DB0-m2_o7_o7_f0_nbo.sym.45,DB0-m3_o7_o7_f0_nbo.sym.48,Cu <-> Zn,evidence_55ecd01a9672730a,family_2367445925f73a0a,1,1,1,methane_purification_CH4,298.0,0.9,0.314967,0.028567,0.258105,0.013909,True,True,True,True,-0.056862,0.056862,279609,2e-06,2e-08,1.9999999999999997e-09,0.527931,1.193629,0.4934751667902149,0.056862,0.1991013785706015,0.1991013911608161,0.115227682823142,DB0-m2_o7_o7_f0_nbo.sym.45 || DB0-m3_o7_o7_f0_nbo.sym.48
DB0-m2_o7_o7_f0_nbo.sym.45 || DB0-m3_o7_o7_f0_nbo.sym.48,DB0-m3_o7_o7_f0_nbo.sym.48,DB0-m2_o7_o7_f0_nbo.sym.45,DB0-m2_o7_o7_f0_nbo.sym.45,DB0-m3_o7_o7_f0_nbo.sym.48,metal_substitution,composition_clean_coordination_pending,stringent,nbo,3D framework,Zn,Cu,12.0,12.0,1.0,0.0181592271535832,0.0118798970369264,0.0181062288489456,0.0276896782957983,0.0299081141699525,0.0199799999999999,0.0134999999999999,ARCMOF_20241004/DB0-m3_o7_o7_f0_nbo.sym.48_repeat.cif,ok,Zn,12.0,4;4;4;4;4;4;4;4;4;4;4;4,4;4;4;4;4;4;4;4;4;4;4;4,True,276.0,276.0,0.0,,ARCMOF_20241004/DB0-m2_o7_o7_f0_nbo.sym.45_repeat.cif,ok,Cu,12.0,4;4;4;4;4;4;4;4;4;4;4;4,4;4;4;4;4;4;4;4;4;4;4;4,True,324.0,324.0,0.0,,coordination_compatible,,,,,,,DB0-m3_o7_o7_f0_nbo.sym.48,DB0-m2_o7_o7_f0_nbo.sym.45,DB0-m2_o7_o7_f0_nbo.sym.45,DB0-m3_o7_o7_f0_nbo.sym.48,Cu <-> Zn,evidence_55ecd01a9672730a,family_2367445925f73a0a,1,1,1,methane_purification_CH4,298.0,9.0,2.677258,0.057147,2.118503,0.128779,True,True,True,True,-0.5587550000000001,0.5587550000000001,279610,4e-06,4e-08,3.9999999999999994e-09,3.93594425,5.77881075,1.3660982209043735,0.5587550000000001,0.2340834253148326,0.2340834288613704,0.4090152460853785,DB0-m2_o7_o7_f0_nbo.sym.45 || DB0-m3_o7_o7_f0_nbo.sym.48
DB0-m2_o7_o7_f0_nbo.sym.45 || DB0-m3_o7_o7_f0_nbo.sym.48,DB0-m3_o7_o7_f0_nbo.sym.48,DB0-m2_o7_o7_f0_nbo.sym.45,DB0-m2_o7_o7_f0_nbo.sym.45,DB0-m3_o7_o7_f0_nbo.sym.48,metal_substitution,composition_clean_coordination_pending,stringent,nbo,3D framework,Zn,Cu,12.0,12.0,1.0,0.0181592271535832,0.0118798970369264,0.0181062288489456,0.0276896782957983,0.0299081141699525,0.0199799999999999,0.0134999999999999,ARCMOF_20241004/DB0-m3_o7_o7_f0_nbo.sym.48_repeat.cif,ok,Zn,12.0,4;4;4;4;4;4;4;4;4;4;4;4,4;4;4;4;4;4;4;4;4;4;4;4,True,276.0,276.0,0.0,,ARCMOF_20241004/DB0-m2_o7_o7_f0_nbo.sym.45_repeat.cif,ok,Cu,12.0,4;4;4;4;4;4;4;4;4;4;4;4,4;4;4;4;4;4;4;4;4;4;4;4,True,324.0,324.0,0.0,,coordination_compatible,,,,,,,DB0-m3_o7_o7_f0_nbo.sym.48,DB0-m2_o7_o7_f0_nbo.sym.45,DB0-m2_o7_o7_f0_nbo.sym.45,DB0-m3_o7_o7_f0_nbo.sym.48,Cu <-> Zn,evidence_55ecd01a9672730a,family_2367445925f73a0a,1,1,1,methane_purification_CO2,298.0,0.1,0.112715,0.020242,0.07151,0.010865,True,True,True,True,-0.0412049999999999,0.0412049999999999,279609,4e-06,4e-08,3.9999999999999994e-09,0.22937,0.816658,0.4353506300963677,0.0412049999999999,0.4550250043609036,0.4550251883972942,0.0946478473934423,DB0-m2_o7_o7_f0_nbo.sym.45 || DB0-m3_o7_o7_f0_nbo.sym.48
